"","0061.00113.0","0063.00113.0","0061.00115.0","0063.00115.0"
"1922-10-01",260.876037597656,259.550231933594,260.717590332031,259.486968994141
"1922-11-01",256.426147460938,254.54150390625,255.988021850586,254.044692993164
"1922-12-01",250.903686523438,248.918701171875,249.873275756836,247.761505126953
"1923-01-01",245.768371582031,243.313522338867,245.349868774414,242.981674194336
"1923-02-01",253.310287475586,250.295806884766,253.118728637695,250.241455078125
"1923-03-01",265.264923095703,263.633666992188,264.887145996094,263.272888183594
"1923-04-01",265.630920410156,263.587219238281,265.493011474609,263.518890380859
"1923-05-01",274.332641601562,273.689666748047,274.175445556641,273.679168701172
"1923-06-01",283.930206298828,283.612762451172,283.802490234375,283.597869873047
"1923-07-01",287.185180664062,286.855255126953,287.32861328125,287.155944824219
"1923-08-01",281.646484375,280.603363037109,281.907165527344,281.073333740234
"1923-09-01",275.155151367188,274.867736816406,275.145874023438,275.042816162109
"1923-10-01",261.875122070312,260.603820800781,261.500274658203,260.407531738281
"1923-11-01",257.423248291016,252.849731445312,256.530487060547,251.887176513672
"1923-12-01",244.567321777344,240.957412719727,244.234664916992,240.868637084961
"1924-01-01",238.604705810547,238.206985473633,238.259460449219,237.882308959961
"1924-02-01",245.27001953125,243.732635498047,245.095413208008,243.614654541016
"1924-03-01",250.804626464844,248.129501342773,249.968139648438,247.294067382812
"1924-04-01",263.491546630859,263.018951416016,263.537841796875,263.158477783203
"1924-05-01",274.582214355469,274.084289550781,274.459747314453,273.978668212891
"1924-06-01",285.218017578125,285.803985595703,285.254241943359,286.029022216797
"1924-07-01",285.379455566406,285.968475341797,285.5302734375,286.187133789062
"1924-08-01",281.646820068359,281.62451171875,281.745300292969,281.903778076172
"1924-09-01",274.314208984375,274.24072265625,274.287628173828,274.355651855469
"1924-10-01",262.646118164062,262.239959716797,262.21240234375,261.978485107422
"1924-11-01",249.44987487793,247.853698730469,248.822463989258,247.265762329102
"1924-12-01",249.379776000977,248.74674987793,249.069946289062,248.473968505859
"1925-01-01",240.140731811523,238.036041259766,239.764495849609,237.54736328125
"1925-02-01",250.922286987305,250.438369750977,250.685470581055,250.182754516602
"1925-03-01",259.249359130859,257.761291503906,258.389709472656,257.015319824219
"1925-04-01",266.555480957031,265.672485351562,266.390747070312,265.653656005859
"1925-05-01",277.600616455078,277.312408447266,277.376220703125,277.159912109375
"1925-06-01",284.84326171875,285.165466308594,284.804138183594,285.145690917969
"1925-07-01",287.409790039062,288.278594970703,287.247680664062,288.157165527344
"1925-08-01",282.877014160156,282.365112304688,282.813415527344,282.549987792969
"1925-09-01",277.245330810547,276.086791992188,276.964782714844,275.814880371094
"1925-10-01",260.456848144531,260.158721923828,260.462677001953,260.113739013672
"1925-11-01",242.653045654297,240.4599609375,242.261978149414,240.02278137207
"1925-12-01",246.766250610352,244.821319580078,245.555740356445,243.660491943359
"1926-01-01",241.279830932617,240.934326171875,241.051528930664,240.470077514648
"1926-02-01",249.664993286133,246.844024658203,249.676559448242,246.977340698242
"1926-03-01",262.566986083984,260.050323486328,262.1943359375,259.756744384766
"1926-04-01",265.5234375,264.276702880859,265.243103027344,264.083618164062
"1926-05-01",277.121337890625,276.700256347656,276.995086669922,276.804473876953
"1926-06-01",283.725524902344,283.915863037109,283.580169677734,283.962219238281
"1926-07-01",288.372192382812,288.365936279297,288.413421630859,288.571075439453
"1926-08-01",283.134735107422,282.639984130859,283.508331298828,283.168060302734
"1926-09-01",277.019378662109,276.526062011719,276.977569580078,276.598175048828
"1926-10-01",264.267059326172,262.843475341797,264.214477539062,262.940795898438
"1926-11-01",252.887725830078,251.289489746094,252.980911254883,251.290679931641
"1926-12-01",247.888000488281,247.160766601562,247.616226196289,246.835098266602
"1927-01-01",240.270736694336,239.963943481445,239.996673583984,239.669326782227
"1927-02-01",251.294006347656,249.247543334961,250.415222167969,248.416351318359
"1927-03-01",257.486511230469,256.136077880859,256.898071289062,255.657455444336
"1927-04-01",267.709289550781,267.412719726562,267.362396240234,267.134063720703
"1927-05-01",275.453491210938,275.39111328125,275.551147460938,275.594696044922
"1927-06-01",283.660522460938,283.113647460938,283.804077148438,283.438293457031
"1927-07-01",291.607116699219,291.772369384766,291.530456542969,291.962554931641
"1927-08-01",284.713745117188,284.379119873047,284.736511230469,284.590637207031
"1927-09-01",273.866821289062,273.755096435547,273.686218261719,273.783538818359
"1927-10-01",262.300964355469,260.557983398438,262.535797119141,261.130249023438
"1927-11-01",259.945587158203,258.13037109375,259.499938964844,257.687164306641
"1927-12-01",237.007354736328,235.051239013672,236.140213012695,234.1298828125
"1928-01-01",246.743408203125,243.246170043945,245.594528198242,242.147979736328
"1928-02-01",245.713424682617,243.245559692383,245.423782348633,243.135162353516
"1928-03-01",256.762115478516,255.171005249023,256.154846191406,254.71240234375
"1928-04-01",265.486694335938,264.716796875,264.882598876953,264.170318603516
"1928-05-01",276.169555664062,275.989624023438,276.150360107422,276.000915527344
"1928-06-01",281.81591796875,281.695129394531,281.828765869141,281.808288574219
"1928-07-01",285.849304199219,285.462799072266,286.053802490234,285.945251464844
"1928-08-01",280.408569335938,281.298126220703,280.814331054688,281.762390136719
"1928-09-01",273.104064941406,273.034149169922,272.622253417969,272.733123779297
"1928-10-01",259.552947998047,258.091827392578,259.308959960938,258.114044189453
"1928-11-01",249.017868041992,247.055648803711,249.007080078125,246.948150634766
"1928-12-01",238.248382568359,236.500625610352,237.731506347656,236.036987304688
"1929-01-01",242.554916381836,240.193344116211,242.265502929688,239.977264404297
"1929-02-01",244.104095458984,242.390289306641,244.13264465332,242.501022338867
"1929-03-01",254.751419067383,253.174026489258,254.386383056641,252.857986450195
"1929-04-01",266.529907226562,265.428527832031,266.677124023438,265.642700195312
"1929-05-01",276.354736328125,276.210906982422,276.238342285156,276.239562988281
"1929-06-01",283.132781982422,282.794189453125,283.303741455078,283.119201660156
"1929-07-01",284.2119140625,283.304931640625,284.031402587891,283.308868408203
"1929-08-01",281.245269775391,280.056488037109,280.944671630859,279.951904296875
"1929-09-01",272.712066650391,271.797180175781,272.352355957031,271.485931396484
"1929-10-01",262.434112548828,261.115661621094,262.314910888672,261.018676757812
"1929-11-01",248.801498413086,245.729598999023,248.33967590332,245.363525390625
"1929-12-01",242.835891723633,240.910064697266,242.315521240234,240.504272460938
"1930-01-01",245.615936279297,245.248641967773,244.891265869141,244.478256225586
"1930-02-01",247.910339355469,247.49267578125,247.686965942383,247.196792602539
"1930-03-01",259.852081298828,258.250915527344,259.806518554688,258.380432128906
"1930-04-01",267.830444335938,266.735900878906,267.304534912109,266.391387939453
"1930-05-01",273.33837890625,272.624114990234,273.168121337891,272.60498046875
"1930-06-01",280.905853271484,280.384429931641,280.830200195312,280.4267578125
"1930-07-01",286.471374511719,286.108306884766,286.395874023438,286.243957519531
"1930-08-01",282.247711181641,281.462707519531,282.362518310547,281.778381347656
"1930-09-01",274.461547851562,273.235260009766,274.138763427734,273.107666015625
"1930-10-01",264.558746337891,262.308624267578,264.250823974609,262.024536132812
"1930-11-01",248.072677612305,244.47248840332,247.270202636719,243.601516723633
"1930-12-01",239.522872924805,239.056610107422,239.250640869141,239.08528137207
"1931-01-01",241.092971801758,239.539108276367,240.36589050293,238.941055297852
"1931-02-01",250.363616943359,248.378402709961,249.974166870117,247.752456665039
"1931-03-01",259.435089111328,257.917510986328,259.197387695312,257.773895263672
"1931-04-01",265.833374023438,265.558197021484,265.640899658203,265.448883056641
"1931-05-01",275.479553222656,275.321594238281,275.475677490234,275.402709960938
"1931-06-01",284.560119628906,285.643096923828,284.180389404297,285.4111328125
"1931-07-01",290.279632568359,290.446228027344,290.059631347656,290.386413574219
"1931-08-01",283.045288085938,281.904449462891,282.883880615234,281.949371337891
"1931-09-01",274.478302001953,273.707885742188,274.247589111328,273.619689941406
"1931-10-01",263.296417236328,263.106628417969,263.329528808594,263.194946289062
"1931-11-01",245.124404907227,242.856262207031,244.888656616211,243.013412475586
"1931-12-01",244.478424072266,243.817993164062,244.259506225586,243.494781494141
"1932-01-01",239.226608276367,237.145538330078,239.076095581055,237.070556640625
"1932-02-01",255.284271240234,253.472839355469,255.185241699219,253.446365356445
"1932-03-01",255.766662597656,254.761611938477,255.599975585938,254.679931640625
"1932-04-01",270.110076904297,269.52294921875,269.824798583984,269.346343994141
"1932-05-01",275.729217529297,275.218017578125,275.659545898438,275.203826904297
"1932-06-01",285.561614990234,285.36767578125,285.763977050781,285.731872558594
"1932-07-01",290.160736083984,290.325897216797,289.962738037109,290.192932128906
"1932-08-01",285.991790771484,284.279724121094,285.860382080078,284.273864746094
"1932-09-01",272.868469238281,272.218811035156,272.578826904297,272.057495117188
"1932-10-01",261.579284667969,259.685211181641,261.204925537109,259.389312744141
"1932-11-01",255.211959838867,252.539215087891,255.149963378906,252.316833496094
"1932-12-01",244.808486938477,241.817855834961,243.778732299805,240.722702026367
"1933-01-01",244.707122802734,241.627777099609,244.075378417969,241.106460571289
"1933-02-01",253.746002197266,253.378982543945,253.380584716797,253.119812011719
"1933-03-01",255.639511108398,255.314437866211,255.421981811523,255.11474609375
"1933-04-01",266.757232666016,266.577453613281,266.644073486328,266.562561035156
"1933-05-01",277.833557128906,277.952941894531,277.537109375,277.866455078125
"1933-06-01",286.807037353516,286.665740966797,286.533752441406,286.592468261719
"1933-07-01",288.910736083984,288.536193847656,289.055938720703,288.999816894531
"1933-08-01",286.058349609375,286.035675048828,285.457092285156,285.683135986328
"1933-09-01",271.445251464844,271.286956787109,271.403686523438,271.443969726562
"1933-10-01",263.472229003906,263.360626220703,263.287170410156,263.246032714844
"1933-11-01",249.269424438477,248.152755737305,248.662475585938,247.414535522461
"1933-12-01",238.815307617188,238.232757568359,239.240417480469,238.726425170898
"1934-01-01",239.383590698242,237.455963134766,238.124328613281,236.406478881836
"1934-02-01",253.024810791016,249.850402832031,252.406280517578,249.343490600586
"1934-03-01",261.436676025391,260.122161865234,260.741149902344,259.534027099609
"1934-04-01",266.922027587891,266.207885742188,266.752471923828,266.228973388672
"1934-05-01",275.865295410156,275.655212402344,275.985473632812,275.835876464844
"1934-06-01",285.743103027344,284.597869873047,285.902709960938,284.859405517578
"1934-07-01",288.602783203125,288.020935058594,288.672058105469,288.142700195312
"1934-08-01",283.336883544922,282.004486083984,283.336486816406,282.157836914062
"1934-09-01",275.082275390625,274.646179199219,275.023834228516,274.660797119141
"1934-10-01",264.386047363281,263.497314453125,264.023376464844,263.22900390625
"1934-11-01",260.552337646484,258.546051025391,259.867523193359,258.007263183594
"1934-12-01",248.942520141602,244.489852905273,247.833877563477,243.529891967773
"1935-01-01",248.881088256836,245.865798950195,248.173324584961,245.234283447266
"1935-02-01",249.191162109375,247.546676635742,248.488067626953,246.921768188477
"1935-03-01",259.246154785156,258.459411621094,258.832641601562,258.161437988281
"1935-04-01",268.464508056641,268.145050048828,268.497314453125,268.220458984375
"1935-05-01",273.640502929688,273.739624023438,273.862670898438,274.18701171875
"1935-06-01",281.429565429688,281.891479492188,281.388610839844,282.004089355469
"1935-07-01",285.444305419922,284.868865966797,285.400207519531,284.953857421875
"1935-08-01",284.854125976562,284.249206542969,284.970123291016,284.483856201172
"1935-09-01",276.73193359375,275.868621826172,276.405029296875,275.592346191406
"1935-10-01",263.763244628906,262.977203369141,263.726654052734,263.001922607422
"1935-11-01",258.720306396484,256.822174072266,258.273132324219,256.402465820312
"1935-12-01",240.685653686523,238.455947875977,240.119720458984,238.044128417969
"1936-01-01",242.297988891602,240.476043701172,241.713653564453,239.939605712891
"1936-02-01",244.467361450195,243.244552612305,244.673294067383,243.415863037109
"1936-03-01",259.09130859375,258.220031738281,258.811218261719,257.801544189453
"1936-04-01",264.519836425781,263.480499267578,264.408172607422,263.470458984375
"1936-05-01",277.682647705078,277.317596435547,277.572662353516,277.263336181641
"1936-06-01",282.308166503906,281.839324951172,282.043823242188,281.698638916016
"1936-07-01",288.964172363281,287.870819091797,288.956451416016,288.160461425781
"1936-08-01",283.470336914062,282.756896972656,283.797790527344,283.212463378906
"1936-09-01",277.258422851562,276.227386474609,276.776702880859,275.902801513672
"1936-10-01",266.722320556641,263.893615722656,266.362426757812,263.527130126953
"1936-11-01",249.720245361328,245.763412475586,249.514831542969,245.631927490234
"1936-12-01",244.652740478516,241.883987426758,244.073532104492,241.259094238281
"1937-01-01",243.946350097656,241.713958740234,243.312759399414,241.123107910156
"1937-02-01",250.806182861328,248.274826049805,250.198455810547,247.61799621582
"1937-03-01",255.439331054688,253.678131103516,255.338943481445,253.565048217773
"1937-04-01",265.709289550781,264.948211669922,265.752624511719,265.174865722656
"1937-05-01",273.807830810547,273.831604003906,273.759552001953,273.883972167969
"1937-06-01",280.542785644531,280.632507324219,280.627044677734,280.899444580078
"1937-07-01",286.776580810547,286.878540039062,286.637145996094,286.794555664062
"1937-08-01",285.552276611328,285.264862060547,285.466247558594,285.341369628906
"1937-09-01",275.990783691406,274.956939697266,275.643035888672,274.788696289062
"1937-10-01",267.339141845703,265.888793945312,266.785949707031,265.380920410156
"1937-11-01",253.799530029297,252.222381591797,253.829772949219,252.291931152344
"1937-12-01",246.131698608398,243.429794311523,245.516937255859,242.929000854492
"1938-01-01",250.519287109375,248.732467651367,249.722290039062,247.883148193359
"1938-02-01",256.015258789062,253.314575195312,255.370788574219,252.811981201172
"1938-03-01",259.548187255859,258.016357421875,259.009613037109,257.656188964844
"1938-04-01",268.238006591797,267.440155029297,267.757141113281,267.131561279297
"1938-05-01",277.781036376953,277.412994384766,277.445831298828,277.186401367188
"1938-06-01",285.47705078125,285.914794921875,285.502227783203,286.130798339844
"1938-07-01",288.924865722656,289.428497314453,288.40478515625,289.16455078125
"1938-08-01",282.520111083984,282.512512207031,282.457275390625,282.6904296875
"1938-09-01",273.052307128906,272.474456787109,272.842834472656,272.392303466797
"1938-10-01",262.719757080078,262.163970947266,262.679870605469,262.083099365234
"1938-11-01",252.551467895508,250.423355102539,252.009292602539,249.957443237305
"1938-12-01",243.610168457031,241.270812988281,242.482437133789,240.146636962891
"1939-01-01",253.51774597168,251.741928100586,252.922668457031,251.267944335938
"1939-02-01",246.516098022461,245.235214233398,246.328735351562,244.957962036133
"1939-03-01",256.456878662109,255.621704101562,255.905120849609,255.135971069336
"1939-04-01",264.967224121094,264.199859619141,264.768341064453,264.218933105469
"1939-05-01",275.116821289062,275.218536376953,275.132751464844,275.346527099609
"1939-06-01",284.295440673828,284.358062744141,284.439636230469,284.699401855469
"1939-07-01",288.809783935547,287.479705810547,289.118499755859,287.953979492188
"1939-08-01",280.872741699219,279.619659423828,281.124420166016,279.968811035156
"1939-09-01",270.932678222656,270.189025878906,270.795654296875,270.160827636719
"1939-10-01",264.108825683594,262.949279785156,263.731567382812,262.68603515625
"1939-11-01",255.688888549805,253.300048828125,255.255249023438,252.661499023438
"1939-12-01",238.292388916016,235.725524902344,237.583358764648,235.199432373047
"1940-01-01",240.627700805664,238.604934692383,240.037963867188,238.191543579102
"1940-02-01",250.596755981445,247.256591796875,249.745819091797,246.35400390625
"1940-03-01",258.724639892578,257.457427978516,258.494903564453,257.352661132812
"1940-04-01",266.20458984375,265.419281005859,266.034454345703,265.347442626953
"1940-05-01",273.939544677734,273.086730957031,273.770263671875,273.00634765625
"1940-06-01",282.181030273438,281.825775146484,282.209075927734,281.994201660156
"1940-07-01",284.257293701172,283.925964355469,284.230407714844,284.121856689453
"1940-08-01",281.747467041016,280.978332519531,281.669158935547,281.014953613281
"1940-09-01",275.255554199219,275.01416015625,275.100433349609,275.009185791016
"1940-10-01",265.292633056641,263.565704345703,264.687103271484,263.256164550781
"1940-11-01",247.941711425781,247.092712402344,247.590942382812,246.658279418945
"1940-12-01",240.029739379883,237.198913574219,239.194259643555,236.396438598633
"1941-01-01",250.122192382812,247.722625732422,249.624694824219,247.276428222656
"1941-02-01",247.584976196289,245.865661621094,247.186599731445,245.470230102539
"1941-03-01",259.573760986328,258.033081054688,259.356353759766,257.842163085938
"1941-04-01",267.699615478516,267.482238769531,267.699737548828,267.634643554688
"1941-05-01",276.798950195312,276.885803222656,276.80712890625,277.008361816406
"1941-06-01",280.489379882812,281.214111328125,280.361633300781,281.292053222656
"1941-07-01",287.050384521484,286.878631591797,286.64111328125,286.556274414062
"1941-08-01",283.096588134766,282.036529541016,282.865081787109,282.042877197266
"1941-09-01",276.004028320312,275.518035888672,276.056610107422,275.641174316406
"1941-10-01",265.746398925781,264.506805419922,265.526458740234,264.329559326172
"1941-11-01",258.763092041016,257.306243896484,258.048614501953,256.568145751953
"1941-12-01",244.176605224609,242.92903137207,243.970443725586,242.944137573242
"1942-01-01",245.712249755859,242.851303100586,244.848052978516,242.151153564453
"1942-02-01",253.390075683594,251.068130493164,253.169418334961,250.789916992188
"1942-03-01",255.818588256836,253.866546630859,255.428558349609,253.507247924805
"1942-04-01",266.590057373047,265.915100097656,266.612976074219,266.015838623047
"1942-05-01",276.284942626953,275.789031982422,276.351318359375,275.977874755859
"1942-06-01",286.018096923828,287.024780273438,285.963989257812,287.167694091797
"1942-07-01",289.010955810547,289.194854736328,289.019195556641,289.478942871094
"1942-08-01",282.948791503906,282.432556152344,282.546875,282.160980224609
"1942-09-01",278.810516357422,278.802307128906,278.742767333984,278.948303222656
"1942-10-01",267.442169189453,266.195648193359,267.265991210938,265.992034912109
"1942-11-01",249.24983215332,247.734436035156,249.111068725586,247.739273071289
"1942-12-01",247.115005493164,244.426834106445,246.485702514648,243.810302734375
"1943-01-01",243.038436889648,242.093490600586,242.497787475586,241.473068237305
"1943-02-01",250.543746948242,248.957611083984,250.074249267578,248.634811401367
"1943-03-01",256.06591796875,254.987228393555,255.670623779297,254.606475830078
"1943-04-01",264.762054443359,264.026550292969,264.658355712891,264.0224609375
"1943-05-01",275.388488769531,275.399383544922,275.723266601562,275.756500244141
"1943-06-01",283.272155761719,283.590270996094,282.970733642578,283.400207519531
"1943-07-01",291.125885009766,291.00390625,291.247619628906,291.362213134766
"1943-08-01",284.145660400391,283.851745605469,283.541137695312,283.564819335938
"1943-09-01",274.915100097656,273.501922607422,274.465698242188,273.204315185547
"1943-10-01",264.516326904297,263.331085205078,264.106231689453,263.053955078125
"1943-11-01",249.935562133789,248.231521606445,249.599456787109,248.119659423828
"1943-12-01",257.7529296875,255.831848144531,257.298248291016,255.290710449219
"1944-01-01",253.246688842773,251.555358886719,252.686386108398,250.971740722656
"1944-02-01",240.31071472168,238.840728759766,240.175537109375,238.602996826172
"1944-03-01",259.505737304688,257.331268310547,259.180938720703,257.065002441406
"1944-04-01",265.490509033203,263.685913085938,265.302307128906,263.651824951172
"1944-05-01",275.469818115234,275.620391845703,275.440612792969,275.646942138672
"1944-06-01",285.835815429688,286.423492431641,285.359527587891,286.169769287109
"1944-07-01",287.767974853516,287.905914306641,287.950500488281,288.197265625
"1944-08-01",283.183837890625,282.96435546875,283.090087890625,283.01953125
"1944-09-01",275.023956298828,274.671447753906,275.09423828125,274.818817138672
"1944-10-01",265.804748535156,265.613403320312,265.63818359375,265.4423828125
"1944-11-01",249.06803894043,247.58056640625,248.436050415039,246.785980224609
"1944-12-01",247.180252075195,245.846984863281,246.998504638672,245.581985473633
"1945-01-01",244.691055297852,240.237319946289,244.063858032227,239.714508056641
"1945-02-01",251.540298461914,248.23454284668,250.71516418457,247.532516479492
"1945-03-01",253.175064086914,251.889892578125,252.982772827148,251.81477355957
"1945-04-01",263.828094482422,263.149932861328,263.496368408203,262.912933349609
"1945-05-01",276.405883789062,276.214996337891,276.480072021484,276.354827880859
"1945-06-01",283.982849121094,284.336456298828,283.872894287109,284.382690429688
"1945-07-01",288.425842285156,287.307739257812,288.471313476562,287.545684814453
"1945-08-01",283.691802978516,283.378875732422,284.035888671875,283.822479248047
"1945-09-01",273.798553466797,272.967254638672,273.851135253906,273.22216796875
"1945-10-01",262.620300292969,260.983093261719,262.483978271484,260.989471435547
"1945-11-01",252.893829345703,251.188568115234,252.580749511719,250.867340087891
"1945-12-01",246.534561157227,245.343215942383,245.842880249023,244.497650146484
"1946-01-01",242.761489868164,239.845993041992,241.933944702148,239.284423828125
"1946-02-01",242.458526611328,242.541656494141,242.428421020508,242.458541870117
"1946-03-01",258.357604980469,257.446075439453,257.987731933594,257.200592041016
"1946-04-01",266.919219970703,265.593200683594,266.701782226562,265.421722412109
"1946-05-01",274.059478759766,273.705657958984,274.034545898438,273.792846679688
"1946-06-01",283.248992919922,283.128021240234,282.923614501953,282.915374755859
"1946-07-01",291.197814941406,290.470886230469,290.57470703125,289.954742431641
"1946-08-01",282.911315917969,282.444427490234,282.741271972656,282.414123535156
"1946-09-01",274.731658935547,274.584838867188,274.731201171875,274.747161865234
"1946-10-01",259.741058349609,259.233703613281,259.630859375,259.181335449219
"1946-11-01",241.277725219727,239.88591003418,241.045257568359,239.770751953125
"1946-12-01",243.332809448242,241.997940063477,242.634979248047,241.267730712891
"1947-01-01",240.904769897461,238.459228515625,240.595428466797,238.159576416016
"1947-02-01",248.998229980469,248.620086669922,248.656219482422,248.257217407227
"1947-03-01",258.454284667969,257.329040527344,258.371673583984,257.357513427734
"1947-04-01",272.063629150391,271.224456787109,271.923522949219,271.125366210938
"1947-05-01",275.920837402344,275.732666015625,275.858123779297,275.744384765625
"1947-06-01",287.190307617188,287.589965820312,287.421752929688,287.889190673828
"1947-07-01",288.924346923828,288.627166748047,289.270446777344,289.022888183594
"1947-08-01",282.670745849609,281.924774169922,282.703582763672,282.072113037109
"1947-09-01",278.122009277344,277.162048339844,277.754638671875,276.886810302734
"1947-10-01",261.843811035156,259.634155273438,261.555114746094,259.394958496094
"1947-11-01",251.40625,250.308822631836,250.955993652344,249.817810058594
"1947-12-01",245.751373291016,243.188247680664,245.13932800293,242.604522705078
"1948-01-01",239.629577636719,237.589019775391,239.159774780273,237.214630126953
"1948-02-01",244.109100341797,242.332397460938,243.632720947266,242.042373657227
"1948-03-01",253.492889404297,252.506286621094,253.140319824219,252.248764038086
"1948-04-01",266.617126464844,265.8740234375,266.60205078125,265.974548339844
"1948-05-01",274.082489013672,273.684112548828,273.847290039062,273.647216796875
"1948-06-01",287.425628662109,287.402374267578,287.766143798828,287.8759765625
"1948-07-01",285.876037597656,286.200897216797,285.794830322266,286.206817626953
"1948-08-01",282.8720703125,282.184234619141,283.1611328125,282.599395751953
"1948-09-01",273.478576660156,273.030578613281,273.379150390625,273.100433349609
"1948-10-01",260.858612060547,259.806182861328,260.717742919922,259.752136230469
"1948-11-01",257.279754638672,254.173492431641,256.722198486328,253.6669921875
"1948-12-01",247.051696777344,245.044036865234,246.012145996094,243.921615600586
"1949-01-01",240.722198486328,239.78971862793,239.52799987793,238.581756591797
"1949-02-01",250.076309204102,248.260147094727,249.704849243164,248.018646240234
"1949-03-01",258.063079833984,256.415771484375,257.683624267578,255.988006591797
"1949-04-01",268.453887939453,267.692596435547,267.82958984375,267.152038574219
"1949-05-01",277.283966064453,277.052398681641,276.697845458984,276.598205566406
"1949-06-01",286.278198242188,285.815338134766,285.674194335938,285.414489746094
"1949-07-01",291.666870117188,291.702209472656,291.463134765625,291.688018798828
"1949-08-01",279.486145019531,278.397888183594,279.307861328125,278.426727294922
"1949-09-01",274.999633789062,274.128143310547,275.067749023438,274.291442871094
"1949-10-01",256.166748046875,255.470352172852,256.100402832031,255.463500976562
"1949-11-01",251.068435668945,247.328659057617,249.555725097656,245.823959350586
"1949-12-01",241.218338012695,238.830459594727,240.614791870117,238.235641479492
"1950-01-01",239.918350219727,237.078475952148,239.260543823242,236.219360351562
"1950-02-01",239.297790527344,237.877868652344,239.235717773438,237.925231933594
"1950-03-01",251.682266235352,250.380661010742,251.218414306641,250.098663330078
"1950-04-01",267.639678955078,267.181701660156,267.429382324219,267.125305175781
"1950-05-01",274.988067626953,274.726318359375,275.080474853516,274.889587402344
"1950-06-01",283.237762451172,283.460266113281,283.565460205078,283.925659179688
"1950-07-01",289.089508056641,289.479827880859,289.257080078125,289.861450195312
"1950-08-01",281.504241943359,281.441375732422,281.286682128906,281.448852539062
"1950-09-01",273.629272460938,272.773895263672,273.474182128906,272.764953613281
"1950-10-01",261.625183105469,259.829559326172,261.58203125,259.804229736328
"1950-11-01",246.692153930664,243.3134765625,246.249755859375,243.068954467773
"1950-12-01",238.622940063477,237.201156616211,238.338027954102,236.894485473633
"1951-01-01",246.089584350586,243.376724243164,245.141143798828,242.494415283203
"1951-02-01",244.981964111328,243.618865966797,244.690902709961,243.463912963867
"1951-03-01",255.358993530273,253.940292358398,255.458557128906,254.116226196289
"1951-04-01",264.001220703125,263.317626953125,263.988647460938,263.482727050781
"1951-05-01",276.200531005859,276.242889404297,276.289794921875,276.372497558594
"1951-06-01",288.756622314453,288.983856201172,289.167816162109,289.48583984375
"1951-07-01",285.242340087891,285.420959472656,285.552307128906,285.997283935547
"1951-08-01",281.598388671875,281.012145996094,281.341125488281,280.938720703125
"1951-09-01",272.351043701172,272.571838378906,272.198089599609,272.643615722656
"1951-10-01",260.844573974609,259.699249267578,260.566009521484,259.579254150391
"1951-11-01",248.865020751953,249.280532836914,248.830093383789,249.427917480469
"1951-12-01",247.565505981445,246.629608154297,247.3486328125,246.404983520508
"1952-01-01",246.145126342773,242.873519897461,245.318145751953,242.052551269531
"1952-02-01",245.633453369141,243.101577758789,244.940307617188,242.608779907227
"1952-03-01",254.077255249023,252.753295898438,253.767623901367,252.656661987305
"1952-04-01",267.126190185547,266.811096191406,266.9326171875,266.705902099609
"1952-05-01",277.533508300781,277.460845947266,277.785247802734,277.813781738281
"1952-06-01",286.4990234375,286.907623291016,286.606048583984,287.23193359375
"1952-07-01",286.601531982422,285.746490478516,286.457458496094,285.969848632812
"1952-08-01",281.014709472656,280.602752685547,281.166564941406,280.978729248047
"1952-09-01",274.229187011719,274.165771484375,273.963836669922,274.0615234375
"1952-10-01",261.783599853516,259.921356201172,261.171325683594,259.417022705078
"1952-11-01",247.691635131836,244.902969360352,247.4111328125,244.559112548828
"1952-12-01",244.257461547852,241.382415771484,243.309997558594,240.339981079102
"1953-01-01",235.265762329102,234.252792358398,235.368774414062,234.250946044922
"1953-02-01",241.384887695312,239.528076171875,241.176345825195,239.424819946289
"1953-03-01",259.170104980469,258.27734375,258.827423095703,258.008514404297
"1953-04-01",266.508422851562,265.526824951172,266.270416259766,265.526336669922
"1953-05-01",275.975341796875,275.454071044922,276.049865722656,275.603424072266
"1953-06-01",283.195373535156,282.44580078125,283.214569091797,282.692840576172
"1953-07-01",286.831726074219,286.809143066406,286.9814453125,287.104919433594
"1953-08-01",283.010101318359,281.509460449219,283.012847900391,281.632598876953
"1953-09-01",274.972076416016,274.714019775391,274.688018798828,274.610534667969
"1953-10-01",265.92138671875,264.912872314453,265.697235107422,264.835754394531
"1953-11-01",254.80827331543,252.543472290039,254.212860107422,252.015518188477
"1953-12-01",241.408554077148,239.839736938477,240.661346435547,239.208740234375
"1954-01-01",237.931381225586,235.682525634766,237.849060058594,235.536682128906
"1954-02-01",248.685562133789,245.933151245117,248.05305480957,245.489776611328
"1954-03-01",256.728912353516,254.65119934082,255.990631103516,253.96240234375
"1954-04-01",267.453796386719,267.305297851562,267.293151855469,267.302398681641
"1954-05-01",275.820587158203,275.643127441406,275.774536132812,275.700164794922
"1954-06-01",287.923675537109,289.283325195312,287.466735839844,289.309326171875
"1954-07-01",292.803009033203,291.543060302734,292.600280761719,291.724639892578
"1954-08-01",283.694061279297,283.354431152344,283.614562988281,283.540771484375
"1954-09-01",273.615844726562,272.976867675781,273.294921875,272.839050292969
"1954-10-01",266.773040771484,265.660430908203,266.480743408203,265.430450439453
"1954-11-01",248.979354858398,248.528961181641,249.180709838867,248.794738769531
"1954-12-01",234.428192138672,232.327941894531,234.249359130859,232.230255126953
"1955-01-01",243.475891113281,241.90380859375,242.988662719727,241.566192626953
